scenario_id,identifier_width,match_rate,region_label,row_count,seed,variant,operator_index,operator_name,median_operator_timing_ms,actual_cardinality,rows_scanned,physical_plan_fingerprint
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_fused,7,SEQ_SCAN,6.740900000000002,90000,100000,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_fused,8,SEQ_SCAN,0.04230000000000001,10000,10000,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_hash_materialized,0,EXPLAIN_ANALYZE,0.0003,0,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_hash_materialized,1,BATCH_CREATE_TABLE_AS,12.6091,1,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_hash_materialized,2,CTE,33.56870000000001,0,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_hash_materialized,3,PROJECTION,915.2091999999999,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_hash_materialized,4,HASH_JOIN,1.6807000000000003,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_hash_materialized,5,SEQ_SCAN,9.9624,90000,100000,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_hash_materialized,6,SEQ_SCAN,0.0731,10000,10000,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_hash_materialized,7,ORDER_BY,67.38470000000002,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_hash_materialized,8,CTE_SCAN,0.29960000000000003,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_join_materialized,0,EXPLAIN_ANALYZE,0.0006,0,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_join_materialized,1,BATCH_CREATE_TABLE_AS,16.139899999999997,1,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_join_materialized,2,CTE,46.274899999999995,0,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_join_materialized,3,HASH_JOIN,1.1747999999999996,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_join_materialized,4,SEQ_SCAN,5.587199999999998,90000,100000,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_join_materialized,5,SEQ_SCAN,0.0346,10000,10000,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_join_materialized,6,ORDER_BY,74.19839999999999,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,late_join_materialized,7,PROJECTION,1244.3476,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
